,date,id,text,like,n_rt,author,location,retweeted,user_mentions,hastags
24,2022-12-12 12:36:54+00:00,1602281337343426561,RT @Garnet_2203: “Hey Hamilton #freedomfighters…👇👇👇#hamilton #dragshow #LGBTQ #ontario #QAnon #vaccine #canada @mini_bubbly https://t.co/KC…,0,14,Fathertoflowers,"Ontario, Canada",False,"[{'screen_name': 'Garnet_2203', 'name': 'Bev', 'id': 893479800, 'id_str': '893479800', 'indices': [3, 15]}, {'screen_name': 'mini_bubbly', 'name': '🐋🍁🌾🌻🍂Cheryl 🎋🌿🌾\U0001fab7', 'id': 2245822809, 'id_str': '2245822809', 'indices': [111, 123]}]","[{'text': 'freedomfighters', 'indices': [31, 47]}, {'text': 'hamilton', 'indices': [51, 60]}, {'text': 'dragshow', 'indices': [61, 70]}, {'text': 'LGBTQ', 'indices': [71, 77]}, {'text': 'ontario', 'indices': [78, 86]}, {'text': 'QAnon', 'indices': [87, 93]}, {'text': 'vaccine', 'indices': [94, 102]}, {'text': 'canada', 'indices': [103, 110]}]"
25,2022-12-12 12:36:31+00:00,1602281240220016640,"RT @crankycartoons: WTAF HAPPENED IN PETERBOROUGH!?
#QAnon Canadian style. The United People of Canada receive a punch in the face from obj…",0,322,AMFGM,,False,"[{'screen_name': 'crankycartoons', 'name': 'Cranky Canuck 🤘🥶', 'id': 949026103049445376, 'id_str': '949026103049445376', 'indices': [3, 18]}]","[{'text': 'QAnon', 'indices': [52, 58]}]"
26,2022-12-12 12:35:22+00:00,1602280953711403008,RT @OsintJobs: Happy Monday #OSINT friends! A  study by Johanna Wild illuminated how Germany's #QAnon followers have used online tools for…,0,4,MLSetiawan92,"Sidoarjo, East Java",False,"[{'screen_name': 'OsintJobs', 'name': 'OSINT Jobs', 'id': 1278732367176310795, 'id_str': '1278732367176310795', 'indices': [3, 13]}]","[{'text': 'OSINT', 'indices': [28, 34]}, {'text': 'QAnon', 'indices': [95, 101]}]"
27,2022-12-12 12:35:13+00:00,1602280913991352321,@georgehahn #QElon will make a small fortune through #Twitter. By investing a large one. I think he’s less interest… https://t.co/g9eb71GkQt,0,0,jamie_saris,"Maynooth. Kildare, Ireland",False,"[{'screen_name': 'georgehahn', 'name': 'George Hahn', 'id': 22730752, 'id_str': '22730752', 'indices': [0, 11]}]","[{'text': 'QElon', 'indices': [12, 18]}, {'text': 'Twitter', 'indices': [53, 61]}]"
28,2022-12-12 12:34:56+00:00,1602280843422142464,RT @Garnet_2203: “Hey Hamilton #freedomfighters…👇👇👇#hamilton #dragshow #LGBTQ #ontario #QAnon #vaccine #canada @mini_bubbly https://t.co/KC…,0,14,trev13crys,"Adjala-Tosorontio, Ontario",False,"[{'screen_name': 'Garnet_2203', 'name': 'Bev', 'id': 893479800, 'id_str': '893479800', 'indices': [3, 15]}, {'screen_name': 'mini_bubbly', 'name': '🐋🍁🌾🌻🍂Cheryl 🎋🌿🌾\U0001fab7', 'id': 2245822809, 'id_str': '2245822809', 'indices': [111, 123]}]","[{'text': 'freedomfighters', 'indices': [31, 47]}, {'text': 'hamilton', 'indices': [51, 60]}, {'text': 'dragshow', 'indices': [61, 70]}, {'text': 'LGBTQ', 'indices': [71, 77]}, {'text': 'ontario', 'indices': [78, 86]}, {'text': 'QAnon', 'indices': [87, 93]}, {'text': 'vaccine', 'indices': [94, 102]}, {'text': 'canada', 'indices': [103, 110]}]"
29,2022-12-12 12:33:37+00:00,1602280512155959298,"Happy Bacofoil birthday x

#qanon🇺🇸
#conspiracy https://t.co/YHXp3i7urM",0,0,Midge_UK,"Birmingham, West Midlands",False,[],"[{'text': 'qanon', 'indices': [27, 33]}, {'text': 'conspiracy', 'indices': [36, 47]}]"
30,2022-12-12 12:33:01+00:00,1602280359705600000,RT @Garnet_2203: “Hey Hamilton #freedomfighters…👇👇👇#hamilton #dragshow #LGBTQ #ontario #QAnon #vaccine #canada @mini_bubbly https://t.co/KC…,0,14,LwezSoju,WideWideWorld,False,"[{'screen_name': 'Garnet_2203', 'name': 'Bev', 'id': 893479800, 'id_str': '893479800', 'indices': [3, 15]}, {'screen_name': 'mini_bubbly', 'name': '🐋🍁🌾🌻🍂Cheryl 🎋🌿🌾\U0001fab7', 'id': 2245822809, 'id_str': '2245822809', 'indices': [111, 123]}]","[{'text': 'freedomfighters', 'indices': [31, 47]}, {'text': 'hamilton', 'indices': [51, 60]}, {'text': 'dragshow', 'indices': [61, 70]}, {'text': 'LGBTQ', 'indices': [71, 77]}, {'text': 'ontario', 'indices': [78, 86]}, {'text': 'QAnon', 'indices': [87, 93]}, {'text': 'vaccine', 'indices': [94, 102]}, {'text': 'canada', 'indices': [103, 110]}]"
31,2022-12-12 12:32:19+00:00,1602280183687421952,"RT @crankycartoons: WTAF HAPPENED IN PETERBOROUGH!?
#QAnon Canadian style. The United People of Canada receive a punch in the face from obj…",0,322,DarleneHanlon12,,False,"[{'screen_name': 'crankycartoons', 'name': 'Cranky Canuck 🤘🥶', 'id': 949026103049445376, 'id_str': '949026103049445376', 'indices': [3, 18]}]","[{'text': 'QAnon', 'indices': [52, 58]}]"
32,2022-12-12 12:30:29+00:00,1602279722352009216,"1. Republicans and #Qanon #GOP #RINO Trumpers are not the same.

2. @elonmusk is doing the exact same thing, random… https://t.co/tn4Ebx6xyK",0,0,Loeb_0ttomi,"Toronto, Canada",False,"[{'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': 44196397, 'id_str': '44196397', 'indices': [68, 77]}]","[{'text': 'Qanon', 'indices': [19, 25]}, {'text': 'GOP', 'indices': [26, 30]}, {'text': 'RINO', 'indices': [31, 36]}]"
33,2022-12-12 12:29:20+00:00,1602279433582288899,RT @Garnet_2203: “Hey Hamilton #freedomfighters…👇👇👇#hamilton #dragshow #LGBTQ #ontario #QAnon #vaccine #canada @mini_bubbly https://t.co/KC…,0,14,Micheal_Meechan,Niagara Falls,False,"[{'screen_name': 'Garnet_2203', 'name': 'Bev', 'id': 893479800, 'id_str': '893479800', 'indices': [3, 15]}, {'screen_name': 'mini_bubbly', 'name': '🐋🍁🌾🌻🍂Cheryl 🎋🌿🌾\U0001fab7', 'id': 2245822809, 'id_str': '2245822809', 'indices': [111, 123]}]","[{'text': 'freedomfighters', 'indices': [31, 47]}, {'text': 'hamilton', 'indices': [51, 60]}, {'text': 'dragshow', 'indices': [61, 70]}, {'text': 'LGBTQ', 'indices': [71, 77]}, {'text': 'ontario', 'indices': [78, 86]}, {'text': 'QAnon', 'indices': [87, 93]}, {'text': 'vaccine', 'indices': [94, 102]}, {'text': 'canada', 'indices': [103, 110]}]"
